COD_CURSO;COD_DISCIPLINA;COD_TURMA;PERIODO_IDEAL;NOME_DISCIPLINA;VAGAS_OFERECIDAS;DIA_SEMANA;HR_INICIO;HR_FIM;NUM_SALA;NOME_DOCENTE
BCC;GCC1205;920003-B;2;SISTEMAS OPERACIONAIS;40;SEG;18:10:00;21:30:00;P1-204;IGOR CESAR GONZALEZ RIBEIRO
BCC;GCC1205;920003;2;SISTEMAS OPERACIONAIS;40;TER;18:10:00;21:30:00;P1-204;IGOR CESAR GONZALEZ RIBEIRO
GMEC;GMEC7204;180609;8;SISTEMAS TÉRMICOS;50;QUI;18:10:00;21:30:00;E-415;CARLOS EDUARDO GUEDES CATUNDA
GCIV;GCIV8802;770013;8;SISTEMAS VIÁRIOS;45;SEX;19:00:00;21:30:00;D-218;EUNICE HORACIO DE SOUZA DE BARROS TEIXEIRA RODRIGUES
GLEA;GLEA1857;011819;5;SOCIOLOGIA APLICADA ÀS NEGOCIAÇÕES INTERNACIONAIS;40;SEX;07:00:00;09:45:00;E-401;HENRIQUE RESTIER DA COSTA SOUZA
GEL;GELE7307;272556;8;SUBESTAÇÕES INDUSTRIAIS E EQUIPAMENTOS;30;SEG;18:10:00;19:50:00;D-318;THIAGO AMERICANO DO BRASIL
GCIV;GCIV0810;700810;0;TÉCNICAS DE TERRAPLENAGEM;30;TER;19:50:00;21:30:00;D-200;GERSON LUIS DE ARAUJO RODRIGUES
GCIV;GCIV8807;770016;8;TECNOLOGIA DAS CONSTRUÇÕES I;45;SEG;18:10:00;20:40:00;D-320;RENATO SCHUMANN
GCIV;GCIV8906;780020;9;TECNOLOGIA DAS CONSTRUÇÕES II;45;QUA;19:00:00;21:30:00;D-220;RENATO SCHUMANN
GPROD;GMEC7308;430069;5;TECNOLOGIA DE MATERIAIS;45;QUA;07:00:00;08:40:00;E-512;JORGE CARLOS FERREIRA JORGE
GELT;GELE7152;342366;6;TECNOLOGIA DOS SEMICONDUTORES;16;SEG;12:50:00;14:30:00;E 214;MARIA APARECIDA GONCALVES MARTINEZ
GELT;GELE7152;342366;6;TECNOLOGIA DOS SEMICONDUTORES;16;SEG;14:35:00;16:15:00;CAMPIII203;MARIA APARECIDA GONCALVES MARTINEZ
GCIV;GCIV8801;770010;8;TECNOLOGIA HIDRO-SANITÁRIA;45;QUA;19:00:00;21:30:00;D-214;MARCOS ARAUJO BRAZ DE OLIVEIRA
GPROD;GPRO7858;407858;0;TECNOLOGIA, FATORES HUMANOS E SOCIEDADE;15;SEG;09:45:00;12:20:00;CAMPIII201;ALEXANDRE DE CARVALHO CASTRO
GTEL;GELE7281;580001;8;TELEFONIA;30;TER;18:10:00;21:30:00;D-316;RODRIGO SILVA MELLO
GELT;GELE7292;397292;10;TELEVISÃO DIGITAL;15;QUA;19:00:00;20:40:00;H-105;MILTON SIMAS GONCALVES TORRES
GELT;GELE7292;397292;10;TELEVISÃO DIGITAL;15;QUA;20:40:00;22:20:00;H-105;MILTON SIMAS GONCALVES TORRES
GTEL;GELE7292;580537;9;TELEVISÃO DIGITAL;50;QUA;19:00:00;20:40:00;D-318;MILTON SIMAS GONCALVES TORRES
GTEL;GELE7292;580537;9;TELEVISÃO DIGITAL;50;QUA;20:40:00;22:20:00;D-318;MILTON SIMAS GONCALVES TORRES
GMEC;GMEC7620;190619;0;TENSÕES RESIDUAIS;50;SEX;07:00:00;09:45:00;E-516;PAULO PEDRO KENEDI
BCC;GCC1624;960000;6;TEORIA DA COMPUTAÇÃO;40;SEG;14:35:00;16:15:00;P1-204;JOEL ANDRE FERREIRA DOS SANTOS
BCC;GCC1624;960000;6;TEORIA DA COMPUTAÇÃO;40;QUA;14:35:00;16:15:00;P1-204;JOEL ANDRE FERREIRA DOS SANTOS
GLEA;GLEA1035MA;011835;3;TEORIA DAS RELAÇÕES INTERNACIONAIS;40;SEG;09:45:00;12:20:00;CAMPIII206;TAMIRES MARIA ALVES
GFIS;GFIS2004MA;220018;0;TEORIA DE GRUPOS;20;QUA;12:50:00;14:30:00;E-311;ALVARO LUIS MARTINS DE ALMEIDA NOGUEIRA
GFIS;GFIS2004MA;220018;0;TEORIA DE GRUPOS;20;SEX;14:35:00;16:15:00;E-305;ALVARO LUIS MARTINS DE ALMEIDA NOGUEIRA
GFIS;GFIS8004;208004;0;TEORIA DE GRUPOS;20;QUA;12:50:00;14:30:00;E-311;ALVARO LUIS MARTINS DE ALMEIDA NOGUEIRA
GFIS;GFIS8004;208004;0;TEORIA DE GRUPOS;20;SEX;14:35:00;16:15:00;E-305;ALVARO LUIS MARTINS DE ALMEIDA NOGUEIRA
GMEC;GMEC7202;140003;5;TERMODINÂMICA I;50;QUI;09:45:00;12:20:00;E-415;THIAGO DE OLIVEIRA MACEDO
GMEC;GMEC7203;140422;6;TERMODINÂMICA II;50;SEG;07:00:00;09:45:00;E-307;JONATAS MOTTA QUIRINO
GADM;GADM1783;880003;8;TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO;50;SEG;18:10:00;20:40:00;H-105;CARMELITA SENO CARDEIRA ALVES
GAUT;GELE7338;658004;0;TÓPICOS ESPECIAIS EM AUTOMAÇÃO I;15;QUA;14:35:00;17:20:00;CAMPIII206;ALEXANDRE ALVES SANTIAGO
GEL;GELE7325;280002;0;TÓPICOS ESPECIAIS EM ELETRÔNICA II;20;QUA;19:00:00;20:40:00;E 214;MAURO SANDRO DOS REIS
GPROD;GPRO7856;407856;0;TÓPICOS ESPECIAIS EM GERENCIAMENTO DE PROJETOS;15;SEX;07:00:00;09:45:00;E-405;JOSE LUIZ FERNANDES
GAMB;GEAMB1412;141412;4;TOPOGRAFIA E GEODÉSIA;30;QUI;15:25:00;18:10:00;B-211;JULIO CESAR OLIVEIRA ANTUNES
GCIV;GCIV8403;730021;4;TOPOGRAFIA E GEODÉSIA;45;TER;17:20:00;19:50:00;D-322;CARLOS ALEXANDRE DE SOUZA E SILVA
GLEA;GLEA1881;111881;8;TRABALHO DE CONCLUSÃO DE CURSO;40;QUI;19:50:00;21:30:00;;LEANDRO DA SILVA GOMES CRISTOVAO
GMEC;GMEC7201;170302;7;TRANSFERÊNCIA DE CALOR;50;SEG;10:40:00;12:20:00;E-305;PAULO CESAR DA CAMARA MONTEIRO JUNIOR
GMEC;GMEC7201;170302;7;TRANSFERÊNCIA DE CALOR;50;QUA;09:45:00;12:20:00;E-305;PAULO CESAR DA CAMARA MONTEIRO JUNIOR
GEL;GELE7313;292572;10;TRANSITÓRIOS ELETROMAGNÉTICOS;20;SEX;16:30:00;19:00:00;E-301;JOAO AMIN MOOR NETO
GTEL;GELE7293;562554;7;TRANSMISSÃO DIGITAL I;30;SEG;13:40:00;16:15:00;E-215;GILSON ALVES DE ALENCAR
GTEL;GELE7207;580003;8;TRANSMISSÃO DIGITAL II;30;SEG;16:30:00;19:00:00;D-224;RENATA BRAZ FALCAO DA COSTA
GCIV;GCIV8902;780018;9;TRANSPORTE E LOGÍSTICA;45;SEG;19:50:00;21:30:00;D-216;CARLOS ALEXANDRE DE SOUZA E SILVA
GAMB;GEAMB1835;181002;8;TRATAMENTO DE ÁGUAS;30;QUA;14:35:00;18:10:00;E-401;ANNA PAULA BOURDON
GAMB;GEAMB1835;181002;8;TRATAMENTO DE ÁGUAS;30;QUA;14:35:00;18:10:00;E-401;DORALICE CHAGAS TAVARES
GAMB;GEAMB1836;181004;8;TRATAMENTO DE EFLUENTES;30;SEG;18:10:00;21:30:00;E-301;DORALICE CHAGAS TAVARES
GAMB;GEAMB1836;181004;8;TRATAMENTO DE EFLUENTES;30;SEG;18:10:00;21:30:00;E-301;ANDRE LEONE RIGUETTI
GAMB;GEAMB1833;181005;8;TRATAMENTO DE RESÍDUOS SÓLIDOS;30;QUA;18:10:00;20:40:00;E-401;DIEGO LUIZ FONSECA
GCIV;GCIV0809;700012;0;TÚNEIS;20;SEG;19:50:00;21:30:00;D-322;AMARO FRANCISCO CODA DOS SANTOS
GLEA;GLEA1856;011856;5;TURISMO E SOCIEDADE;40;QUI;07:00:00;09:45:00;CAMPIII204;CLAUDIA FRAGELLI
GAMB;GEAMB7044;190010;0;TURISMO EM UNIDADES DE CONSERVAÇÃO;20;TER;16:30:00;18:10:00;CAMPIII204;FELIPE GONCALVES FELIX
GLEA;GLEA2081MA;011905;0;TURISMO LGBTQIA+;15;QUI;12:50:00;14:30:00;CAMPIII204;FELIPE GONCALVES FELIX
GAUT;GEXT7306;653023;4;VARIÁVEIS COMPLEXAS;15;QUI;16:30:00;19:00:00;E-307;ALEXANDRE DE SOUZA SOARES
GEL;GEXT7306;232319;4;VARIÁVEIS COMPLEXAS;15;QUI;16:30:00;19:00:00;E-307;ALEXANDRE DE SOUZA SOARES
GELT;GEXT7306;332319;4;VARIÁVEIS COMPLEXAS;15;QUI;16:30:00;19:00:00;E-307;ALEXANDRE DE SOUZA SOARES
GTEL;GEXT7306;530255;4;VARIÁVEIS COMPLEXAS;15;QUI;16:30:00;19:00:00;E-307;ALEXANDRE DE SOUZA SOARES
GMEC;GMEC7508;180608;8;VIBRAÇÕES MECÂNICAS;50;SEG;18:10:00;20:40:00;D-312;FERNANDO RIBEIRO DA SILVA
